lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag,prediction_label,prediction_score
33.9883,-118.3348,6,2,1,8,0,0,1.0
34.0443,-118.2698,10,3,1,0,1,1,0.75
33.9323,-118.1398,3,1,1,17,0,1,1.0
34.0443,-118.2698,4,3,1,0,0,1,0.6667
34.0443,-118.2698,2,4,1,0,1,1,0.8182
34.0473,-118.1188,7,4,0,15,1,0,1.0
34.0443,-118.2698,2,2,1,0,0,1,0.5714
33.9423,-118.3868,11,4,1,15,0,0,1.0
33.8953,-118.3328,1,4,1,16,1,0,1.0
34.0263,-118.0878,4,1,0,18,1,1,1.0
33.9013,-118.4028,0,1,0,19,1,0,1.0
33.9293,-118.1108,4,1,0,19,0,0,1.0
33.8993,-118.2458,4,1,0,14,1,1,1.0
34.0443,-118.2698,10,3,0,0,1,1,0.625
34.0313,-118.2668,5,4,0,1,1,1,1.0
34.0503,-118.0808,10,4,0,18,1,0,1.0
33.9833,-118.2138,6,3,1,8,1,1,1.0
33.8433,-118.3288,4,1,0,20,1,1,1.0
33.9363,-118.3818,5,4,0,15,1,0,1.0
33.9343,-118.3948,9,2,0,16,1,1,1.0
33.9963,-118.2328,0,1,0,6,0,1,1.0
34.0443,-118.2698,6,4,0,0,1,1,0.7941
33.8943,-118.3788,5,3,0,18,1,1,1.0
34.0573,-118.4308,3,2,0,16,0,1,1.0
33.9913,-118.2778,1,2,0,5,1,0,1.0
33.9183,-118.2138,9,4,0,13,1,1,1.0
34.0443,-118.2698,0,2,0,0,1,1,0.5323
33.9533,-118.4578,8,1,0,20,1,0,1.0
34.0113,-118.1698,10,2,0,10,1,1,1.0
34.0033,-118.3978,0,2,1,13,0,0,1.0
33.8873,-118.2168,10,3,0,16,1,0,1.0
33.8883,-118.3458,6,4,0,17,0,0,1.0
34.0443,-118.2698,0,3,0,0,1,1,0.5231
33.9433,-118.3368,5,3,0,12,1,0,1.0
34.0023,-118.3968,4,5,0,13,0,0,1.0
34.0273,-118.2568,0,4,0,2,1,0,1.0
33.9743,-118.4108,5,3,0,15,0,0,1.0
34.0443,-118.2698,0,4,0,0,1,1,0.614
34.0553,-118.1468,5,4,0,12,0,0,1.0
33.9583,-118.2718,11,1,0,8,1,1,1.0
33.9163,-118.3608,5,1,1,15,0,1,1.0
33.8253,-118.3108,5,3,0,22,1,0,1.0
33.8393,-118.1748,6,4,1,22,0,0,1.0
34.0103,-118.2158,7,1,0,6,0,0,1.0
34.0443,-118.2698,2,1,0,0,1,1,0.678
34.0293,-118.2518,0,3,0,2,1,1,1.0
34.0443,-118.2698,11,3,1,0,0,0,0.5
34.0443,-118.2698,2,4,0,0,0,1,0.7188
34.0063,-118.2648,3,4,0,3,0,1,1.0
33.9203,-118.3118,10,1,0,13,0,0,1.0
33.9813,-118.2858,9,3,0,6,0,0,1.0
34.0443,-118.2698,3,1,0,0,1,1,0.6863
33.9573,-118.3128,4,5,0,9,0,0,1.0
33.9433,-118.4168,10,1,0,17,0,0,1.0
34.0443,-118.2698,7,2,0,0,1,1,0.7917
34.0073,-118.2778,4,3,0,3,0,0,1.0
34.0443,-118.2698,5,3,1,0,1,1,0.6667
33.8873,-118.1888,4,2,0,17,1,0,1.0
34.0443,-118.2698,10,3,1,0,1,1,0.75
34.0143,-118.2678,1,4,0,3,0,0,1.0
34.0443,-118.2698,0,2,0,0,1,1,0.5323
34.0273,-118.4568,11,3,0,18,0,1,1.0
33.9783,-118.2568,5,2,1,6,1,1,1.0
34.0493,-118.0948,8,2,0,17,0,0,1.0
34.0463,-118.2848,11,3,1,1,1,1,1.0
33.9073,-118.1628,2,1,0,17,0,0,1.0
34.0443,-118.2698,4,3,0,0,1,1,0.5882
34.0443,-118.2698,2,2,0,0,1,1,0.72
33.9913,-118.3178,8,4,0,7,1,1,1.0
33.9353,-118.4308,2,4,0,19,1,1,1.0
34.0443,-118.2698,7,1,0,0,1,1,0.5625
33.9863,-118.2028,4,3,0,8,1,0,1.0
34.0323,-118.2718,2,4,0,1,1,1,1.0
33.9783,-118.2418,0,1,0,7,0,1,1.0
33.9393,-118.3668,9,3,1,14,0,0,1.0
33.9343,-118.1808,1,2,0,14,0,0,1.0
33.9143,-118.4058,4,2,1,18,0,1,1.0
34.0443,-118.2698,7,3,0,0,1,1,0.7447
34.0443,-118.2698,5,3,0,0,1,1,0.6744
34.0473,-118.2838,7,1,0,1,1,1,1.0
34.0443,-118.2698,9,3,0,0,1,1,0.6207
34.0473,-118.4158,7,2,1,14,0,0,1.0
33.9293,-118.1918,7,3,0,13,1,0,1.0
33.9733,-118.1168,10,4,0,16,0,1,1.0
34.0163,-118.1928,0,2,0,8,1,1,1.0
34.0463,-118.1518,0,5,0,11,1,0,1.0
33.9733,-118.4028,5,1,0,15,1,1,1.0
33.9213,-118.1668,8,3,0,16,0,0,1.0
34.0443,-118.2698,4,3,0,0,1,1,0.5882
34.0503,-118.1578,8,2,0,11,0,0,1.0
33.9323,-118.0838,3,4,0,21,1,0,1.0
33.9633,-118.2358,0,1,0,8,1,0,1.0
34.0443,-118.2698,4,1,0,0,1,1,0.675
34.0443,-118.2698,9,1,1,0,1,1,0.6
33.9223,-118.3468,6,3,1,14,0,1,1.0
33.9563,-118.3188,1,2,0,10,1,0,1.0
34.0373,-118.1558,5,3,0,11,1,1,1.0
34.0063,-118.4288,6,1,0,16,1,0,1.0
33.9893,-118.2858,3,3,0,5,0,1,1.0
33.9013,-118.1698,0,5,1,17,1,0,1.0
33.9543,-118.1298,10,4,0,16,0,1,1.0
34.0323,-118.2468,0,2,0,2,0,0,1.0
34.0503,-118.0988,0,4,0,17,0,0,1.0
33.8653,-118.2728,6,1,0,17,1,0,1.0
34.0133,-118.2108,9,3,0,6,0,0,1.0
34.0463,-118.3868,8,3,0,11,0,1,1.0
33.9533,-118.4028,0,4,1,16,0,0,1.0
33.9013,-118.4188,2,2,0,20,0,0,1.0
34.0443,-118.2698,4,2,0,0,1,1,0.5273
33.9963,-118.2688,1,1,0,4,0,0,1.0
33.9983,-118.0858,9,1,0,18,0,0,1.0
34.0473,-118.3848,0,1,0,11,1,1,1.0
34.0443,-118.2698,2,1,0,0,0,1,0.678
34.0443,-118.2698,2,3,0,0,1,1,0.6579
34.0443,-118.2698,0,1,0,0,1,1,0.5862
33.9913,-118.2778,8,3,1,5,0,1,1.0
34.0423,-118.2608,5,3,0,0,1,0,1.0
33.8793,-118.3558,5,1,0,18,1,1,1.0
33.9583,-118.1448,0,2,0,15,0,0,1.0
33.8633,-118.3218,10,1,1,18,1,0,1.0
34.0443,-118.2698,0,3,0,0,0,1,0.5231
34.0403,-118.2588,2,3,0,1,1,1,1.0
34.0133,-118.2088,3,1,0,6,0,0,1.0
34.0273,-118.3878,5,3,0,11,0,0,1.0
34.0313,-118.1698,2,1,0,10,1,0,1.0
33.9503,-118.4618,11,3,0,21,0,0,1.0
33.9833,-118.1918,7,1,0,9,1,1,1.0
33.9473,-118.1168,1,1,0,18,1,1,1.0
33.8763,-118.3088,4,1,0,17,0,0,1.0
33.8733,-118.3828,11,3,0,20,1,1,1.0
33.9003,-118.1528,4,3,0,18,1,0,1.0
34.0443,-118.2698,1,4,0,0,1,1,0.6441
34.0373,-118.2858,3,2,1,1,0,1,1.0
34.0443,-118.2698,8,3,0,0,0,1,0.6604
34.0143,-118.1778,2,4,0,9,0,0,1.0
34.0443,-118.2698,7,1,0,0,1,1,0.5625
33.9023,-118.1838,2,4,0,16,0,0,1.0
34.0443,-118.2698,1,1,0,0,1,0,0.5
33.9603,-118.4378,6,3,0,18,0,1,1.0
33.8933,-118.3808,7,4,0,18,0,1,1.0
33.9073,-118.1298,0,2,0,19,1,0,1.0
33.9283,-118.3148,7,3,0,12,0,0,1.0
33.9363,-118.3218,2,1,0,11,0,0,1.0
34.0443,-118.2698,10,4,0,0,1,0,0.5714
34.0443,-118.2698,0,4,0,0,0,1,0.614
34.0333,-118.3218,0,1,1,5,0,1,1.0
34.0443,-118.2698,9,3,0,0,1,1,0.6207
33.9943,-118.1888,4,1,1,9,0,1,1.0
34.0443,-118.2698,9,1,0,0,1,1,0.6481
33.9643,-118.4078,0,2,0,15,1,0,1.0
33.8403,-118.2928,9,1,0,20,0,1,1.0
34.0063,-118.2088,11,3,0,7,0,0,1.0
33.9913,-118.2228,3,1,0,7,0,0,1.0
33.8713,-118.3288,8,1,0,18,1,0,1.0
34.0443,-118.2698,4,3,0,0,1,1,0.5882
34.0553,-118.0808,1,2,0,18,0,0,1.0
33.8693,-118.1318,6,1,0,22,0,0,1.0
33.9293,-118.1588,3,2,0,15,1,0,1.0
34.0443,-118.1088,8,1,0,16,0,0,1.0
34.0443,-118.2698,10,3,0,0,1,1,0.625
34.0373,-118.1128,0,3,1,15,1,0,1.0
33.8883,-118.1408,3,2,0,20,0,0,1.0
33.9973,-118.2248,9,1,0,6,0,1,1.0
33.9623,-118.4308,6,4,0,18,0,1,1.0
33.9433,-118.3288,9,3,0,11,1,0,1.0
34.0533,-118.1208,7,4,0,14,0,1,1.0
34.0273,-118.1398,0,2,0,13,0,0,1.0
33.9673,-118.0938,1,2,0,19,0,0,1.0
33.9753,-118.3558,2,4,0,11,0,1,1.0
34.0443,-118.2698,5,4,0,0,0,1,0.6216
33.9503,-118.1628,6,1,0,14,0,0,1.0
33.9973,-118.1198,10,3,0,15,1,1,1.0
33.8653,-118.1758,0,2,0,20,1,0,1.0
33.9783,-118.4168,8,4,1,16,1,1,1.0
33.9243,-118.1908,8,1,0,14,0,1,1.0
34.0713,-118.3978,10,3,1,13,1,0,1.0
34.0603,-118.1298,8,3,0,14,0,1,1.0
33.9273,-118.4618,1,3,0,22,0,0,1.0
34.0443,-118.2698,8,3,0,0,1,1,0.6604
33.9983,-118.2638,7,1,0,4,0,0,1.0
33.9403,-118.1438,1,1,0,16,1,0,1.0
34.0063,-118.4338,7,3,0,16,0,1,1.0
33.9093,-118.1978,3,4,0,15,0,0,1.0
33.9403,-118.3818,2,3,0,15,1,1,1.0
33.9663,-118.1888,8,3,0,11,0,0,1.0
34.0023,-118.1018,6,4,0,17,1,1,1.0
34.0693,-118.1128,7,1,0,15,1,0,1.0
33.8433,-118.3538,11,1,0,21,0,0,1.0
33.9593,-118.2278,5,1,0,9,0,0,1.0
34.0243,-118.2108,0,3,0,6,1,0,1.0
33.8883,-118.3938,8,2,0,19,0,0,1.0
33.9783,-118.4008,5,3,1,14,0,1,1.0
34.0333,-118.2698,11,1,1,1,0,0,1.0
33.9613,-118.2108,4,1,0,10,0,1,1.0
33.9293,-118.1218,6,1,0,18,1,1,1.0
33.8683,-118.3448,9,3,0,19,0,0,1.0
34.0253,-118.4478,0,1,0,17,1,0,1.0
34.0443,-118.2698,0,3,0,0,0,1,0.5231
33.8903,-118.1268,11,1,0,21,0,1,1.0
33.8683,-118.2638,5,4,0,17,1,1,1.0
33.8553,-118.1788,5,1,0,20,0,1,1.0
33.9883,-118.2528,10,1,0,5,1,0,1.0
34.0373,-118.1338,6,3,0,13,0,0,1.0
34.0583,-118.0668,10,4,0,20,1,1,1.0
33.9223,-118.1948,5,1,0,14,1,1,1.0
34.0273,-118.0828,6,2,1,18,1,0,1.0
34.0293,-118.1188,0,3,0,15,1,0,1.0
34.0273,-118.4578,0,4,0,18,1,0,1.0
34.0443,-118.2698,2,2,0,0,1,1,0.72
34.0013,-118.1928,11,3,0,8,1,0,1.0
33.9633,-118.2108,8,3,0,10,0,0,1.0
33.9683,-118.4178,1,1,1,16,0,1,1.0
34.0443,-118.2698,11,4,0,0,0,0,0.5
33.8333,-118.1818,0,2,0,22,0,0,1.0
33.8903,-118.4278,1,3,0,22,1,0,1.0
33.8773,-118.2008,6,1,0,18,0,0,1.0
34.0463,-118.2718,2,2,0,0,1,1,1.0
34.0263,-118.4168,3,4,0,14,0,0,1.0
33.9963,-118.2518,5,2,0,5,1,1,1.0
33.9953,-118.2688,8,3,0,4,0,0,1.0
33.8803,-118.1288,3,4,1,21,1,0,1.0
34.0443,-118.2698,1,1,0,0,1,0,0.5
33.8763,-118.2138,9,3,0,17,1,1,1.0
33.8173,-118.2768,5,1,0,22,0,1,1.0
33.8403,-118.2588,5,2,0,20,1,0,1.0
33.9903,-118.1208,3,4,1,15,0,0,1.0
33.9503,-118.1748,7,1,0,13,0,1,1.0
33.9623,-118.4178,0,2,0,16,1,1,1.0
33.9393,-118.4458,9,4,0,20,0,1,1.0
33.8423,-118.1778,11,1,0,22,0,0,1.0
33.8583,-118.3618,4,3,0,20,1,0,1.0
33.8883,-118.1758,3,4,0,18,0,0,1.0
34.0653,-118.0748,0,3,0,19,0,1,1.0
34.0443,-118.2698,3,2,0,0,1,1,0.6613
34.0443,-118.2698,7,1,0,0,0,1,0.5625
33.9413,-118.3998,4,3,0,16,0,0,1.0
33.8433,-118.2688,11,2,0,20,0,1,1.0
33.9753,-118.2058,7,3,0,9,0,0,1.0
33.9983,-118.2338,11,1,0,5,0,1,1.0
33.9133,-118.3628,10,4,0,16,0,0,1.0
33.9073,-118.4078,0,2,0,19,0,0,1.0
33.8983,-118.1138,8,1,0,21,0,0,1.0
34.0223,-118.2588,11,1,0,2,0,0,1.0
33.9483,-118.2678,6,3,0,9,1,1,1.0
33.8583,-118.2898,6,3,1,18,0,0,1.0
33.9643,-118.1838,2,2,0,11,1,1,1.0
33.9183,-118.1398,4,1,0,18,1,0,1.0
34.0373,-118.2828,6,4,0,1,0,1,1.0
34.0443,-118.2698,5,3,1,0,1,1,0.6667
33.9663,-118.2688,7,4,0,7,1,1,1.0
34.0443,-118.2698,8,3,0,0,1,1,0.6604
33.9733,-118.2588,3,4,0,7,1,0,1.0
34.0633,-118.1408,5,1,1,13,0,0,1.0
34.0273,-118.1888,10,1,0,8,1,0,1.0
34.0463,-118.4268,7,3,0,15,1,0,1.0
33.8483,-118.2668,0,2,0,19,0,1,1.0
33.9913,-118.2608,7,4,1,5,0,1,1.0
33.9373,-118.4278,8,2,0,19,1,0,1.0
33.9313,-118.1698,7,4,0,15,0,1,1.0
33.9333,-118.1318,10,1,0,17,0,0,1.0
34.0443,-118.2698,0,1,0,0,1,1,0.5862
34.0443,-118.2658,3,2,1,0,1,1,1.0
34.0443,-118.2698,9,4,0,0,1,1,0.6
33.9223,-118.4018,2,3,0,17,0,0,1.0
33.9573,-118.3548,11,4,0,12,1,1,1.0
33.9723,-118.2278,2,2,0,8,1,0,1.0
34.0033,-118.2308,4,2,0,5,0,0,1.0
33.8823,-118.1318,8,4,0,21,0,0,1.0
34.0443,-118.2698,5,4,0,0,1,1,0.6216
33.9443,-118.3118,4,3,0,10,1,0,1.0
34.0443,-118.3888,11,2,0,11,0,1,1.0
33.9763,-118.1028,2,2,0,18,1,0,1.0
34.0323,-118.2158,0,4,0,5,0,1,1.0
33.9553,-118.2898,2,4,0,9,0,0,1.0
33.9813,-118.0608,3,1,0,21,0,0,1.0
33.9243,-118.2898,5,2,0,12,0,1,1.0
33.9133,-118.1368,6,1,0,18,0,0,1.0
33.9613,-118.1488,9,4,1,14,0,1,1.0
34.0443,-118.2698,1,4,0,0,0,1,0.6441
33.8953,-118.3968,6,3,1,19,1,0,1.0
33.9353,-118.3748,2,1,0,15,1,1,1.0
33.9363,-118.4548,2,4,0,21,1,1,1.0
34.0653,-118.4048,2,3,0,13,0,0,1.0
34.0443,-118.2698,2,3,0,0,1,1,0.6579
34.0103,-118.4458,7,1,0,17,1,1,1.0
33.9653,-118.1928,2,1,0,11,1,1,1.0
34.0173,-118.1398,6,1,0,13,0,1,1.0
34.0373,-118.1128,8,3,0,15,0,1,1.0
34.0443,-118.2698,4,2,0,0,1,1,0.5273
33.9703,-118.1858,7,1,0,11,1,1,1.0
33.9063,-118.1008,8,1,0,21,0,0,1.0
34.0443,-118.2698,2,1,0,0,1,1,0.678
33.9593,-118.4008,8,3,0,15,0,0,1.0
34.0443,-118.2698,3,4,0,0,0,1,0.6047
34.0233,-118.3258,2,3,0,5,1,0,1.0
34.0443,-118.2698,4,4,1,0,1,1,0.7143
34.0503,-118.1358,0,3,0,13,0,0,1.0
34.0443,-118.2698,10,4,0,0,0,0,0.5714
34.0413,-118.1938,6,4,0,7,1,0,1.0
34.0463,-118.1458,2,1,0,12,1,1,1.0
33.9783,-118.2978,3,2,0,7,1,1,1.0
34.0313,-118.1638,6,4,0,10,0,0,1.0
34.0593,-118.4398,4,2,0,17,0,1,1.0
34.0443,-118.2698,6,3,0,0,1,1,0.6852
34.0283,-118.3588,8,2,0,9,0,0,1.0
34.0163,-118.0658,4,3,0,20,0,0,1.0
34.0473,-118.4028,1,4,0,13,1,0,1.0
34.0443,-118.2698,2,2,0,0,0,1,0.72
34.0443,-118.2698,7,2,0,0,1,1,0.7917
33.8943,-118.1598,1,2,1,18,0,0,1.0
33.9343,-118.2028,0,1,0,12,1,0,1.0
34.0463,-118.2578,8,3,0,1,1,1,1.0
33.8713,-118.3538,2,2,1,19,0,1,1.0
33.9363,-118.1278,6,2,0,17,0,0,1.0
33.9873,-118.1968,0,2,1,9,1,1,1.0
33.8983,-118.1598,3,4,1,18,1,0,1.0
34.0143,-118.1618,4,1,1,11,0,1,1.0
34.0213,-118.2688,9,1,0,2,0,0,1.0
33.8843,-118.2778,8,4,0,16,0,0,1.0
34.0353,-118.0838,0,3,0,18,1,0,1.0
34.0443,-118.2698,1,1,0,0,1,0,0.5
34.0063,-118.4158,9,2,1,15,0,0,1.0
34.0143,-118.2718,1,1,0,3,1,0,1.0
34.0443,-118.2698,11,1,1,0,1,0,0.8
34.0443,-118.2698,9,1,0,0,1,1,0.6481
33.9583,-118.2058,2,3,0,10,0,1,1.0
33.9693,-118.3648,11,1,0,12,1,1,1.0
34.0443,-118.2698,3,2,0,0,1,1,0.6613
33.9643,-118.2118,5,4,1,9,1,0,1.0
34.0443,-118.2698,1,1,0,0,1,0,0.5
33.9273,-118.1388,10,2,0,17,1,0,1.0
33.9433,-118.4208,1,3,0,18,1,0,1.0
34.0363,-118.1878,7,3,0,8,0,1,1.0
33.9723,-118.2538,1,3,0,7,1,0,1.0
33.9973,-118.4088,1,3,0,14,1,0,1.0
33.8793,-118.2588,1,1,0,16,1,0,1.0
34.0103,-118.2958,4,2,0,4,1,1,1.0
34.0313,-118.0958,1,1,0,17,0,1,1.0
34.0393,-118.4258,3,1,0,15,1,0,1.0
33.9183,-118.4138,7,2,0,19,0,1,1.0
33.9143,-118.2138,3,3,1,14,0,0,1.0
34.0753,-118.4158,3,1,1,14,0,0,1.0
34.0443,-118.2698,9,1,0,0,1,1,0.6481
34.0093,-118.1628,0,3,0,11,1,0,1.0
33.9343,-118.4588,3,3,1,21,1,0,1.0
33.9243,-118.1698,8,3,0,15,1,1,1.0
33.9023,-118.1128,7,2,0,21,1,0,1.0
33.9913,-118.2698,0,3,0,5,1,1,1.0
34.0443,-118.2698,10,1,0,0,1,1,0.5641
34.0053,-118.1948,4,3,1,8,0,1,1.0
33.8883,-118.3768,9,4,0,18,1,0,1.0
33.8433,-118.2768,1,3,0,20,0,0,1.0
34.0443,-118.2698,3,6,0,0,0,0,0.6667
34.0413,-118.2618,10,1,0,0,1,0,1.0
34.0423,-118.0628,5,4,0,20,1,0,1.0
33.9663,-118.1638,10,3,0,13,0,0,1.0
34.0443,-118.2698,4,4,0,0,0,1,0.5435
34.0443,-118.2698,10,2,0,0,0,1,0.7037
34.0443,-118.2698,2,3,0,0,1,1,0.6579
34.0343,-118.2748,4,1,0,1,0,1,1.0
33.9833,-118.3548,11,3,0,10,0,1,1.0
33.8583,-118.3208,6,4,0,19,1,0,1.0
33.9423,-118.3978,5,3,0,16,0,0,1.0
33.8843,-118.1528,10,4,0,19,1,1,1.0
34.0443,-118.2698,7,1,1,0,1,1,0.9
33.8713,-118.2758,3,1,0,17,1,0,1.0
34.0443,-118.2698,4,3,0,0,1,1,0.5882
33.9883,-118.3448,6,2,1,9,1,0,1.0
34.0323,-118.1118,7,1,0,15,0,0,1.0
33.9093,-118.2678,11,3,0,13,0,0,1.0
33.8703,-118.4098,4,2,1,22,0,1,1.0
34.0073,-118.2718,0,2,1,3,0,0,1.0
34.0163,-118.1978,0,3,0,7,0,0,1.0
34.0443,-118.2698,4,2,0,0,0,1,0.5273
34.0183,-118.2748,7,4,1,2,1,1,1.0
33.8433,-118.3178,4,3,0,20,0,0,1.0
34.0443,-118.2698,1,4,0,0,1,1,0.6441
33.8603,-118.1788,4,1,0,20,1,1,1.0
33.9233,-118.3428,1,4,0,14,0,1,1.0
33.9283,-118.1698,3,1,0,15,0,1,1.0
34.0443,-118.2698,1,2,0,0,1,1,0.6154
34.0143,-118.3368,9,1,0,7,1,0,1.0
33.9753,-118.1268,11,1,0,15,1,1,1.0
33.9243,-118.3868,2,2,0,16,0,0,1.0
34.0383,-118.2718,6,3,0,0,1,1,1.0
33.8753,-118.2588,6,3,0,16,1,0,1.0
33.9863,-118.4338,3,3,0,17,0,1,1.0
33.9453,-118.3218,8,4,0,11,0,1,1.0
34.0443,-118.2698,1,1,0,0,1,0,0.5
33.8603,-118.3448,7,1,0,19,0,1,1.0
33.9993,-118.2798,5,4,1,4,0,0,1.0
34.0503,-118.1218,9,3,0,14,1,0,1.0
33.8893,-118.1668,10,2,0,18,0,0,1.0
33.9073,-118.1678,4,1,0,17,0,1,1.0
34.0443,-118.2698,9,3,0,0,1,1,0.6207
33.8523,-118.2078,11,4,1,20,0,0,1.0
33.8503,-118.2728,7,3,1,19,1,0,1.0
34.0183,-118.2688,0,4,0,2,0,1,1.0
34.0083,-118.4258,8,2,0,16,0,0,1.0
33.9663,-118.2418,7,2,0,8,1,0,1.0
34.0273,-118.2748,3,4,0,1,1,0,1.0
34.0443,-118.2698,11,2,0,0,1,1,0.7727
33.8253,-118.2418,2,4,0,22,0,0,1.0
34.0443,-118.2698,1,1,0,0,0,0,0.5
34.0443,-118.2698,10,4,0,0,0,0,0.5714
33.9443,-118.4258,10,2,0,18,0,1,1.0
33.9533,-118.1628,2,2,0,14,1,1,1.0
34.0443,-118.2698,10,2,0,0,0,1,0.7037
34.0443,-118.2698,10,4,0,0,1,0,0.5714
33.9983,-118.4108,11,4,0,14,1,1,1.0
33.9683,-118.2308,6,1,0,8,1,1,1.0
34.0443,-118.2828,0,4,0,1,1,0,1.0
33.9343,-118.2188,4,1,0,12,0,1,1.0
33.9063,-118.1448,8,1,0,18,0,0,1.0
34.0443,-118.2698,3,1,0,0,0,1,0.6863
34.0213,-118.4058,11,3,0,13,0,0,1.0
33.9553,-118.2658,10,3,1,8,1,1,1.0
34.0253,-118.2968,3,3,0,3,0,1,1.0
33.9203,-118.3118,1,1,1,13,1,1,1.0
33.9133,-118.3888,4,3,0,17,0,0,1.0
34.0463,-118.4078,11,3,1,13,1,1,1.0
34.0443,-118.2698,0,4,0,0,1,1,0.614
34.0443,-118.2698,9,4,0,0,0,1,0.6
33.8453,-118.3418,2,1,0,21,0,1,1.0
33.9703,-118.3298,1,3,0,9,0,0,1.0
33.9103,-118.1398,6,4,0,18,0,0,1.0
34.0443,-118.2698,10,1,0,0,1,1,0.5641
34.0383,-118.2438,5,1,0,2,0,1,1.0
34.0243,-118.1138,1,1,0,15,1,0,1.0
33.8483,-118.2728,5,4,0,19,1,0,1.0
34.0413,-118.3808,5,4,1,11,0,0,1.0
33.8353,-118.2158,4,3,0,21,1,0,1.0
34.0253,-118.1018,0,4,0,16,0,1,1.0
33.9343,-118.4228,6,4,0,18,1,1,1.0
33.9193,-118.1188,11,1,0,19,1,0,1.0
34.0443,-118.2698,1,4,0,0,1,1,0.6441
34.0443,-118.2698,7,4,0,0,1,1,0.6061
34.0443,-118.2698,3,1,1,0,1,1,0.6
33.8833,-118.1548,2,4,0,19,0,0,1.0
34.0103,-118.2118,1,1,1,6,1,1,1.0
33.9663,-118.0998,11,1,0,18,0,1,1.0
34.0443,-118.2698,4,4,0,0,1,1,0.5435
34.0573,-118.2668,0,2,0,1,1,1,1.0
33.8983,-118.1528,9,2,0,18,0,0,1.0
34.0443,-118.1288,2,3,0,14,0,0,1.0
33.8353,-118.2518,4,4,0,20,0,0,1.0
34.0443,-118.2698,4,4,0,0,1,1,0.5435
34.0293,-118.1058,8,4,1,16,0,1,1.0
34.0093,-118.2908,9,2,0,4,0,1,1.0
33.9723,-118.2738,7,2,0,7,0,1,1.0
34.0443,-118.2698,6,4,0,0,1,1,0.7941
33.9593,-118.2738,0,2,1,8,1,1,1.0
33.8763,-118.1698,8,1,1,19,0,1,1.0
33.9763,-118.1288,6,1,0,15,0,0,1.0
34.0213,-118.4228,2,1,0,15,1,0,1.0
34.0473,-118.0888,1,1,1,18,1,0,1.0
33.8613,-118.1648,10,3,0,21,0,0,1.0
33.9133,-118.2468,8,4,0,13,0,1,1.0
33.8353,-118.2928,5,3,0,21,0,0,1.0
34.0443,-118.2698,6,1,0,0,1,1,0.6765
33.8783,-118.3688,8,2,0,19,0,0,1.0
34.0113,-118.2428,2,4,0,4,0,0,1.0
34.0063,-118.4388,10,2,1,17,0,0,1.0
33.9163,-118.1338,10,3,0,18,1,0,1.0
34.0443,-118.2698,5,4,0,0,1,1,0.6216
33.9623,-118.2998,11,2,0,8,1,0,1.0
34.0053,-118.3348,3,2,0,7,0,1,1.0
34.0553,-118.2748,4,2,0,1,1,1,1.0
33.8563,-118.1848,11,2,1,20,0,1,1.0
34.0443,-118.2698,3,1,0,0,1,1,0.6863
34.0443,-118.2698,1,3,0,0,1,1,0.5116
34.0443,-118.2698,3,2,0,0,0,1,0.6613
33.9653,-118.4158,8,2,0,16,1,0,1.0
33.9813,-118.2438,2,2,0,6,0,1,1.0
33.8703,-118.1578,9,1,0,20,1,0,1.0
34.0413,-118.2968,8,2,0,2,1,1,1.0
33.9023,-118.1098,10,1,0,21,0,0,1.0
34.0443,-118.2698,3,2,0,0,1,1,0.6613
33.8583,-118.2578,4,3,0,18,1,0,1.0
34.0143,-118.2568,4,1,0,3,1,1,1.0
34.0443,-118.2698,3,1,1,0,1,1,0.6
34.0443,-118.2698,0,4,0,0,1,1,0.614
33.9513,-118.2878,6,2,0,9,1,1,1.0
33.8953,-118.2028,1,1,1,16,0,1,1.0
34.0333,-118.1298,5,3,0,14,1,0,1.0
33.9913,-118.0798,7,1,0,19,1,0,1.0
33.9943,-118.1968,5,3,1,8,1,0,1.0
33.8763,-118.2698,10,1,0,16,1,0,1.0
33.8533,-118.1908,1,1,0,20,1,1,1.0
33.9443,-118.2568,2,5,0,10,0,1,1.0
34.0443,-118.2698,0,1,0,0,0,1,0.5862
34.0443,-118.2698,8,1,0,0,1,1,0.587
34.0443,-118.2698,3,1,0,0,1,1,0.6863
33.9393,-118.1458,8,1,0,16,1,1,1.0
34.0443,-118.2848,7,4,0,1,1,1,1.0
34.0443,-118.2698,3,2,0,0,0,1,0.6613
34.0443,-118.2698,9,3,0,0,0,1,0.6207
34.0293,-118.2568,0,1,0,1,1,0,1.0
34.0443,-118.2698,8,3,0,0,1,1,0.6604
33.8783,-118.1518,3,2,0,20,1,0,1.0
34.0453,-118.4618,11,3,0,19,0,0,1.0
34.0443,-118.2698,11,1,0,0,0,1,0.6667
33.8883,-118.3868,8,1,0,19,1,0,1.0
33.8773,-118.1678,7,4,0,19,1,1,1.0
34.0443,-118.2698,10,3,0,0,0,1,0.625
34.0443,-118.2698,3,4,1,0,1,1,0.5455
33.9253,-118.4198,8,3,0,19,1,0,1.0
33.9863,-118.4308,6,4,0,17,1,1,1.0
34.0443,-118.2698,6,2,0,0,0,1,0.7647
33.9803,-118.2858,6,4,0,6,0,0,1.0
33.8993,-118.4338,10,3,0,21,1,1,1.0
33.9233,-118.2228,7,3,0,12,0,1,1.0
34.0443,-118.2698,1,1,0,0,1,0,0.5
